id,customer_id,bank,type,valid_month,valid_year,expiry_month,expiry_year,card_no,card_limit
330,330,"Goldman Sachs","VISA",3,2003,10,2018,"4725-1561-6686-5266",982846
331,331,"Citibank","VISA",11,2003,6,2022,"5214-9159-9058-1902",610135
332,332,"Goldman Sachs","AMEX",2,2000,3,2022,"4329-8132-8890-4085",502384
333,333,"JPMorgan Chase","VISA",9,2002,11,2021,"4725-8112-1384-9957",490613
334,334,"Bank of America","VISA",5,2000,5,2019,"3768-7267-8816-1581",35187
335,335,"Citibank","VISA",1,2003,4,2020,"4823-9709-3176-9365",67055
336,336,"JPMorgan Chase","VISA",1,2001,7,2020,"4725-8193-9802-5151",870755
337,337,"Morgan Stanley","VISA",7,2002,2,2021,"3768-7375-9760-2049",32047
338,338,"Bank of America","MASTER",1,2003,9,2020,"2678-4369-8212-7245",556066
339,339,"Citibank","VISA",11,2002,1,2022,"4823-8964-8612-7242",913235
340,340,"Bank of America","VISA",10,2002,5,2022,"4725-4834-7337-3036",405438
341,341,"Bank of America","AMEX",1,2003,1,2020,"4823-4617-2864-6483",354800
342,342,"JPMorgan Chase","MASTER",4,2003,5,2022,"4725-1831-3195-8727",527982
343,343,"Citibank","VISA",7,2000,1,2018,"5873-1608-5037-3237",561443
344,344,"Citibank","MASTER",1,2003,1,2022,"4725-8037-9459-9073",611260
345,345,"US Bancorp","AMEX",1,2002,11,2019,"4725-3218-6988-5242",138493
346,346,"US Bancorp","VISA",8,2002,8,2021,"4329-7083-3544-7252",996085
347,347,"JPMorgan Chase","VISA",5,2002,11,2019,"3768-9429-6998-7617",628961
348,348,"Citibank","VISA",5,2000,4,2019,"4823-8571-5383-3540",661625
349,349,"Citibank","VISA",5,2000,7,2021,"4725-5431-1867-9884",497086
350,350,"JPMorgan Chase","VISA",7,2002,11,2021,"4329-6175-6866-9771",170006
351,351,"JPMorgan Chase","VISA",8,2001,8,2018,"5214-5288-6959-9404",10126
352,352,"JPMorgan Chase","VISA",9,2002,9,2018,"5873-4112-8961-3006",229992
353,353,"Citibank","VISA",8,2004,2,2019,"5119-7282-7486-1974",76484
354,354,"Bank of America","VISA",7,2002,9,2021,"5873-7861-8398-1406",941187
355,355,"Wells Fargo","VISA",1,2004,11,2021,"4329-1608-3001-6163",143218
356,356,"Citibank","VISA",1,2002,3,2022,"2678-9311-2732-9842",64756
357,357,"Citibank","VISA",3,2001,5,2021,"2678-9817-5536-6314",225931
358,358,"Bank of America","VISA",8,2001,2,2021,"4725-5340-8833-5149",699627
359,359,"JPMorgan Chase","AMEX",3,2000,6,2020,"4725-9300-2134-2821",436914
360,360,"Wells Fargo","MASTER",5,2002,1,2022,"3768-6279-9922-6757",181518
361,361,"Morgan Stanley","VISA",6,2002,6,2022,"5214-4810-3152-4206",549612
362,362,"Citibank","VISA",2,2003,9,2021,"5119-5028-1515-3434",737726
363,363,"Citibank","MASTER",7,2000,6,2021,"5214-9376-3113-7372",962641
364,364,"Wells Fargo","MASTER",1,2000,3,2022,"4725-2446-8859-3389",89638
365,365,"Morgan Stanley","VISA",7,2002,8,2018,"4725-3145-9579-7305",529147
366,366,"Morgan Stanley","VISA",4,2002,1,2018,"5873-2073-8328-2663",273678
367,367,"Citibank","VISA",9,2004,11,2022,"2678-1194-8547-6109",280341
368,368,"Citibank","VISA",9,2001,3,2020,"4329-3672-2784-4378",235518
369,369,"Wells Fargo","AMEX",10,2001,4,2022,"4725-2213-3101-5284",466722
370,370,"Citibank","VISA",9,2002,6,2019,"5119-9938-6746-9986",788318
371,371,"Citibank","VISA",3,2004,2,2019,"5119-2787-6859-7346",569247
372,372,"Goldman Sachs","MASTER",6,2000,7,2019,"4725-7478-8640-8981",299251
373,373,"JPMorgan Chase","MASTER",11,2003,8,2022,"5873-1921-1091-7772",705130
374,374,"Bank of America","VISA",8,2002,7,2021,"4329-7066-6924-2060",993229
375,375,"Citibank","VISA",11,2001,9,2018,"5214-5950-8727-7145",250747
376,376,"Citibank","VISA",1,2003,11,2020,"4329-8556-1648-2154",776748
377,377,"JPMorgan Chase","VISA",9,2002,11,2020,"2678-5993-8341-7266",994794
378,378,"Citibank","VISA",2,2001,4,2020,"4725-1815-6597-7467",276808
379,379,"Citibank","VISA",10,2000,5,2022,"5873-2625-8327-2181",984299
380,380,"JPMorgan Chase","VISA",7,2002,5,2021,"2678-6273-2566-6152",321206
381,381,"Citibank","VISA",10,2003,6,2020,"4823-7401-4744-1014",718208
382,382,"Citibank","VISA",10,2000,11,2018,"5873-3333-6023-6883",182247
383,383,"Citibank","VISA",11,2004,1,2018,"4725-3184-5520-1698",134899
384,384,"Citibank","VISA",6,2000,7,2018,"4725-1821-3538-1571",745306
385,385,"JPMorgan Chase","VISA",8,2000,7,2018,"4725-7925-8347-9544",75909
386,386,"Citibank","MASTER",6,2003,6,2019,"5214-3101-1554-8591",920768
387,387,"Bank of America","AMEX",3,2004,8,2018,"5873-9060-2603-9443",397080
388,388,"Citibank","VISA",6,2000,6,2021,"2678-7852-3879-6885",353841
389,389,"US Bancorp","AMEX",1,2004,10,2019,"4725-5669-9241-9731",397999
390,390,"Citibank","VISA",3,2001,10,2019,"5214-6127-1387-3754",606371
391,391,"Wells Fargo","AMEX",7,2003,9,2022,"2678-7699-9860-4931",537716
392,392,"Wells Fargo","VISA",11,2001,7,2020,"4329-6924-8880-9917",463822
393,393,"Wells Fargo","MASTER",11,2004,8,2019,"4823-1976-7572-3793",594476
394,394,"Wells Fargo","VISA",8,2000,5,2020,"3768-8078-8496-2575",856758
395,395,"Bank of America","VISA",4,2001,5,2022,"5873-6448-7914-4526",872548
396,396,"US Bancorp","VISA",8,2001,11,2020,"4725-3053-5549-7824",124460
397,397,"Citibank","VISA",7,2002,11,2021,"5214-9175-4004-6882",54047
398,398,"PNC Financial Services","VISA",8,2000,6,2019,"5214-9323-5963-7269",369532
399,399,"Citibank","MASTER",5,2003,9,2022,"4725-3531-4043-2619",201970
400,400,"Citibank","VISA",5,2004,10,2019,"4823-3800-9500-6911",55992
401,401,"Wells Fargo","VISA",11,2001,4,2022,"2678-3862-1675-1899",537245
402,402,"Bank of America","VISA",8,2000,10,2021,"5873-2554-5042-4723",733162
403,403,"PNC Financial Services","AMEX",9,2000,1,2018,"4823-6861-9026-4873",891696
404,404,"Citibank","MASTER",11,2004,3,2018,"5214-2638-3323-9197",86605
405,405,"Bank of America","VISA",5,2000,7,2022,"3768-3595-5704-2649",196809
406,406,"Citibank","MASTER",10,2004,6,2021,"5119-6691-5385-2431",490105
407,407,"JPMorgan Chase","VISA",4,2002,10,2020,"4329-3564-8492-5312",433022
408,408,"JPMorgan Chase","AMEX",3,2002,8,2019,"4823-9873-2467-2116",992457
409,409,"Bank of America","VISA",1,2000,4,2020,"2678-1400-3913-5250",51325
410,410,"Citibank","VISA",11,2000,4,2019,"5873-3989-5473-6944",284380
411,411,"US Bancorp","VISA",3,2004,4,2020,"2678-2060-8576-1741",125729
412,412,"Citibank","VISA",6,2000,2,2022,"5873-8276-2811-1199",704877
413,413,"Morgan Stanley","VISA",4,2000,8,2018,"5873-1666-6784-7699",539224
414,414,"Morgan Stanley","VISA",1,2002,3,2021,"4823-4233-1651-1521",937842
415,415,"Citibank","AMEX",5,2004,5,2018,"5214-3505-9343-5397",357243
416,416,"Citibank","AMEX",7,2004,10,2022,"5214-1211-9495-6809",217716
417,417,"JPMorgan Chase","MASTER",5,2004,4,2019,"4725-7311-7709-7826",922629
418,418,"Wells Fargo","VISA",2,2004,8,2018,"4329-3251-6018-1838",716916
419,419,"Citibank","MASTER",7,2002,11,2019,"4329-3120-7459-2681",484106
420,420,"Morgan Stanley","VISA",6,2004,2,2021,"5214-1819-5889-7404",543121
421,421,"Citibank","AMEX",3,2000,3,2020,"3768-6758-2557-4040",20762
422,422,"Citibank","VISA",10,2001,8,2018,"5214-9928-3384-7743",104021
423,423,"Citibank","MASTER",1,2003,3,2022,"5214-4555-7204-2725",824665
424,424,"JPMorgan Chase","VISA",1,2004,9,2020,"5214-2315-6358-2792",304971
425,425,"JPMorgan Chase","VISA",5,2002,1,2022,"4725-6515-9808-2470",980797
426,426,"Wells Fargo","VISA",7,2003,6,2020,"5214-5822-6515-3576",210040
427,427,"Wells Fargo","VISA",10,2003,11,2019,"5214-1442-3658-8326",456434
428,428,"Wells Fargo","VISA",11,2000,1,2018,"5873-2103-8923-9709",690871
429,429,"Citibank","VISA",2,2003,8,2021,"5214-6469-5284-5002",275090
430,430,"Goldman Sachs","MASTER",5,2004,6,2019,"4725-8497-7349-4513",403501
431,431,"Citibank","VISA",9,2004,4,2018,"4725-5981-1933-8019",12848
432,432,"JPMorgan Chase","VISA",1,2000,11,2018,"4725-8511-3311-6539",833163
433,433,"Bank of America","VISA",7,2002,5,2018,"4823-3166-1619-2632",136683
434,434,"Bank of America","VISA",3,2004,9,2020,"4725-7901-9376-8473",664103
435,435,"JPMorgan Chase","AMEX",3,2004,2,2021,"5873-9749-9940-3370",874358
436,436,"Bank of America","AMEX",4,2002,8,2020,"5214-2825-3430-5383",96222
437,437,"Citibank","VISA",9,2003,10,2019,"4823-8168-1881-9685",816352
438,438,"Wells Fargo","VISA",10,2000,10,2022,"5119-1617-9748-7094",11101
439,439,"Citibank","MASTER",4,2002,9,2021,"2678-1480-9945-4493",827200
440,440,"Bank of America","AMEX",3,2002,11,2021,"5119-7191-2333-9209",436607
441,441,"Bank of America","VISA",11,2003,6,2021,"4823-3656-3086-1263",70149
442,442,"Bank of America","VISA",7,2002,10,2019,"4823-2967-4713-1295",56206
443,443,"Bank of America","AMEX",7,2002,6,2018,"4823-1061-2029-3187",665725
444,444,"JPMorgan Chase","VISA",9,2000,11,2019,"4725-8080-6364-9503",457740
445,445,"Morgan Stanley","VISA",9,2003,8,2018,"5214-6263-3179-7453",356963
446,446,"Bank of America","VISA",7,2004,10,2021,"2678-8647-2509-1688",870545
447,447,"Citibank","MASTER",9,2000,11,2022,"5873-7878-2182-1133",370011
448,448,"JPMorgan Chase","VISA",2,2004,1,2018,"3768-5892-2922-8435",758827
449,449,"Wells Fargo","VISA",7,2001,1,2021,"4725-1074-4024-6510",629932
450,450,"JPMorgan Chase","VISA",4,2004,4,2018,"5873-4475-7914-2892",80066
451,451,"Bank of America","VISA",9,2004,8,2021,"5214-6080-5982-8583",15543
452,452,"JPMorgan Chase","VISA",2,2003,9,2019,"4329-1147-5277-4006",290725
453,453,"Morgan Stanley","VISA",9,2001,9,2018,"4823-3325-4103-4942",803772
454,454,"JPMorgan Chase","AMEX",7,2001,11,2022,"5214-3218-2487-4953",315194
455,455,"Bank of America","VISA",6,2000,9,2020,"5119-4138-3960-7136",319288
456,456,"Bank of America","VISA",3,2001,3,2022,"4329-8943-3415-2825",847225
457,457,"Citibank","VISA",5,2002,3,2019,"4725-4990-3405-9168",66834
458,458,"JPMorgan Chase","VISA",11,2002,1,2018,"4725-4574-2023-6236",202094
459,459,"Bank of America","VISA",3,2003,2,2022,"4725-8180-8125-5811",356972
460,460,"Bank of America","MASTER",10,2000,9,2019,"5873-1232-7813-7959",518936
461,461,"Goldman Sachs","VISA",2,2002,6,2019,"5873-6351-7619-4316",866539
462,462,"Citibank","VISA",11,2002,5,2018,"5873-8487-4787-2599",245662
463,463,"Citibank","VISA",7,2004,2,2018,"5214-5345-1856-7280",66238
464,464,"JPMorgan Chase","VISA",9,2003,7,2021,"5873-4382-7585-5239",521143
465,465,"Bank of America","VISA",8,2003,3,2020,"4725-3314-5944-4126",210246
466,466,"Citibank","VISA",7,2001,5,2018,"5214-6969-6743-2205",139808
467,467,"Wells Fargo","VISA",1,2001,8,2018,"4823-1093-1282-6897",246519
468,468,"Citibank","VISA",4,2000,10,2019,"4725-3011-8364-5525",106965
469,469,"Citibank","AMEX",9,2001,10,2022,"5214-8592-7325-4951",473983
470,470,"Bank of America","MASTER",8,2003,4,2022,"4725-1756-8512-7098",328820
471,471,"Bank of America","VISA",7,2003,11,2018,"4823-2997-1007-2465",362156
472,472,"JPMorgan Chase","VISA",6,2002,6,2018,"5214-7336-6061-5376",916222
473,473,"Wells Fargo","VISA",4,2002,6,2021,"4823-6791-6811-6661",588180
474,474,"Bank of America","VISA",3,2000,5,2020,"5214-9710-3829-7630",724128
475,475,"JPMorgan Chase","VISA",8,2003,2,2022,"5873-2542-9191-8944",935729
476,476,"Citibank","VISA",2,2004,7,2020,"5873-5225-6964-7560",141086
477,477,"JPMorgan Chase","VISA",7,2003,5,2020,"5214-5175-1291-1109",921855
478,478,"PNC Financial Services","MASTER",9,2002,11,2020,"3768-2704-6216-9799",960896
479,479,"Goldman Sachs","VISA",3,2004,7,2018,"5873-7416-5258-7789",500672
480,480,"Citibank","VISA",10,2002,5,2020,"5214-4583-9850-8772",470470
481,481,"US Bancorp","VISA",2,2002,2,2020,"4823-5837-9145-8263",234005
482,482,"Bank of America","VISA",5,2003,6,2020,"4329-6092-4014-3991",808805
483,483,"JPMorgan Chase","MASTER",5,2004,7,2021,"5873-8862-9184-3390",182418
484,484,"JPMorgan Chase","VISA",9,2000,4,2022,"5119-4190-9023-3978",600694
485,485,"Citibank","VISA",1,2004,7,2020,"4725-8947-1066-2285",763495
486,486,"Bank of America","VISA",4,2002,10,2021,"5214-5535-4001-8850",560420
487,487,"Citibank","VISA",6,2003,11,2018,"5873-8900-3607-8738",493330
488,488,"Bank of America","VISA",7,2002,10,2019,"5873-7616-1478-8221",524222
489,489,"JPMorgan Chase","VISA",2,2004,4,2018,"5873-3906-7330-2781",915912
490,490,"Morgan Stanley","AMEX",7,2002,3,2022,"4823-8304-5677-9073",788146
491,491,"Citibank","VISA",11,2001,5,2021,"4823-7898-6177-6510",57283
492,492,"JPMorgan Chase","VISA",9,2001,3,2022,"5214-4014-6244-5740",967966
493,493,"Bank of America","VISA",11,2003,1,2018,"5214-8331-6271-9978",258448
494,494,"US Bancorp","VISA",10,2000,4,2020,"5119-7051-3750-6763",53596
495,495,"Citibank","VISA",1,2004,4,2021,"4725-7043-2603-7618",742449
496,496,"Citibank","VISA",2,2003,11,2018,"5214-3511-5664-4957",879168
497,497,"Bank of America","VISA",6,2003,11,2021,"5214-5974-3945-7210",695186
498,498,"Wells Fargo","VISA",5,2001,9,2020,"4329-3334-6180-4503",636154
499,499,"JPMorgan Chase","VISA",10,2001,1,2020,"4725-4051-8885-4404",80492
500,500,"Bank of America","VISA",10,2000,1,2021,"2678-3477-1645-2092",45393
501,501,"PNC Financial Services","VISA",5,2003,7,2022,"4725-8643-1699-2576",325759
502,502,"Morgan Stanley","VISA",11,2002,4,2018,"4329-6026-4664-9567",436310
503,503,"JPMorgan Chase","MASTER",9,2003,3,2019,"4725-7671-6685-9506",629039
504,504,"Citibank","VISA",10,2002,11,2018,"4725-1281-9841-9713",61163
505,505,"Citibank","AMEX",3,2000,1,2018,"4329-6762-4946-3381",185597
506,506,"Bank of America","VISA",3,2001,9,2021,"2678-6704-3557-7710",541022
507,507,"JPMorgan Chase","VISA",2,2003,8,2021,"5873-9092-6312-6576",920021
508,508,"JPMorgan Chase","VISA",4,2001,7,2018,"5214-1529-3631-7672",145351
509,509,"Wells Fargo","VISA",3,2000,4,2019,"4823-2911-7526-6020",380409
510,510,"Bank of America","VISA",1,2000,8,2018,"4329-8938-9432-6774",325882
511,511,"Citibank","VISA",4,2002,1,2018,"4725-9983-3040-2573",991655
512,512,"JPMorgan Chase","VISA",10,2000,1,2020,"4725-9768-3809-4283",68331
513,513,"JPMorgan Chase","VISA",8,2003,10,2021,"4823-2038-6172-7880",322875
514,514,"Citibank","MASTER",2,2003,6,2020,"4329-5704-4870-9913",959622
515,515,"Wells Fargo","VISA",7,2002,7,2020,"5119-3003-7664-7712",652380
516,516,"Citibank","VISA",4,2000,5,2019,"4725-2506-4272-2557",45333
517,517,"Bank of America","VISA",8,2002,7,2022,"5873-7519-4717-6130",110069
518,518,"Citibank","VISA",1,2004,11,2019,"5214-2854-7417-3940",843178
519,519,"Bank of America","VISA",1,2000,2,2018,"5873-1996-7948-1673",963664
520,520,"Bank of America","VISA",2,2001,7,2021,"4725-3743-6478-1547",123838
521,521,"JPMorgan Chase","VISA",2,2003,4,2020,"5214-2452-2853-6564",734243
522,522,"JPMorgan Chase","VISA",2,2002,6,2021,"5119-6909-4735-9481",284174
523,523,"Bank of America","VISA",7,2003,3,2022,"4725-1171-4357-6958",217662
524,524,"PNC Financial Services","MASTER",4,2000,8,2019,"4823-6009-2948-1101",318823
525,525,"Bank of America","VISA",4,2001,9,2021,"4823-4538-2204-9420",352942
526,526,"Bank of America","MASTER",5,2001,3,2021,"4823-1835-1891-1103",905571
527,527,"Citibank","MASTER",3,2002,8,2020,"5214-2969-7691-3564",849980
528,528,"JPMorgan Chase","VISA",2,2004,4,2018,"2678-8132-8101-7637",82318
529,529,"Bank of America","MASTER",10,2000,8,2019,"4725-5697-2362-6771",739675
530,530,"Citibank","VISA",5,2002,5,2019,"4823-2195-1335-5141",341503
531,531,"US Bancorp","MASTER",2,2000,2,2020,"4725-1871-8429-7494",783592
532,532,"Citibank","VISA",8,2002,11,2019,"2678-2425-8064-5748",763751
533,533,"Citibank","MASTER",1,2000,11,2019,"5214-6162-2670-6649",631683
534,534,"JPMorgan Chase","MASTER",2,2002,3,2019,"4725-4862-3917-6148",805791
535,535,"Bank of America","VISA",4,2002,11,2020,"3768-5782-1556-3851",466039
536,536,"Citibank","VISA",5,2003,4,2022,"5873-9272-3238-5017",886959
537,537,"JPMorgan Chase","AMEX",7,2003,11,2020,"5119-4409-9283-1918",806626
538,538,"Morgan Stanley","VISA",8,2002,6,2022,"5873-1248-7558-3547",220690
539,539,"JPMorgan Chase","VISA",5,2003,8,2018,"4823-3825-9075-1461",386949
540,540,"Bank of America","AMEX",4,2002,2,2022,"5119-9376-2578-1754",461003
541,541,"Bank of America","VISA",10,2003,5,2019,"4725-5306-8345-8407",935134
542,542,"Bank of America","VISA",2,2003,10,2021,"4725-3477-3924-8286",34825
543,543,"Bank of America","VISA",10,2000,11,2020,"2678-4015-1284-2244",761829
544,544,"JPMorgan Chase","VISA",8,2004,8,2022,"5214-2555-2715-5481",75408
545,545,"Citibank","VISA",5,2003,6,2022,"4725-3862-7833-3882",489846
546,546,"Goldman Sachs","MASTER",11,2003,10,2021,"4725-8937-6957-7802",98898
547,547,"Citibank","VISA",7,2003,1,2022,"5873-9102-9133-4234",445649
548,548,"JPMorgan Chase","VISA",5,2003,8,2018,"2678-2889-2611-2918",65437
549,549,"Citibank","VISA",2,2003,2,2018,"5873-7042-9393-4997",834834
550,550,"Wells Fargo","AMEX",9,2002,1,2021,"3768-5015-1470-3670",583528
551,551,"Citibank","VISA",3,2003,4,2021,"5214-6518-9037-7758",191708
552,552,"Citibank","VISA",8,2001,10,2018,"4725-2521-6778-2432",844846
553,553,"Wells Fargo","MASTER",2,2001,1,2019,"4725-5959-1162-7095",459862
554,554,"Wells Fargo","AMEX",5,2004,10,2019,"4823-8648-7859-9766",297960
555,555,"Citibank","VISA",6,2001,9,2019,"2678-7058-5643-7069",959306
556,556,"Bank of America","VISA",4,2001,3,2020,"5214-2208-4768-6326",12893
557,557,"Bank of America","VISA",8,2002,4,2019,"4725-8666-1002-1735",76741
558,558,"Citibank","VISA",7,2001,2,2018,"3768-6313-6133-6962",23660
559,559,"JPMorgan Chase","VISA",1,2004,10,2022,"4725-9257-7567-8065",822506
560,560,"Bank of America","VISA",4,2001,1,2021,"4725-2623-1183-6826",856473
561,561,"Morgan Stanley","VISA",10,2002,9,2022,"5873-4150-9361-2073",947852
562,562,"Bank of America","MASTER",1,2003,6,2022,"5873-5729-9158-6882",217136
563,563,"Bank of America","VISA",5,2002,2,2019,"2678-5793-5741-6245",209653
564,564,"JPMorgan Chase","MASTER",11,2001,9,2020,"4725-2355-3365-7260",195099
565,565,"Bank of America","MASTER",3,2003,7,2021,"5873-1430-4335-7342",949234
566,566,"Citibank","VISA",10,2002,7,2022,"4329-9813-5903-7600",786261
567,567,"Citibank","VISA",10,2004,5,2020,"2678-1587-6996-9594",259462
568,568,"Bank of America","MASTER",11,2001,6,2022,"5214-1410-1540-1528",494080
569,569,"Citibank","VISA",4,2004,5,2021,"3768-6538-6534-6758",639995
570,570,"Citibank","AMEX",7,2004,10,2020,"4725-9100-2649-5622",523038
571,571,"Morgan Stanley","VISA",8,2000,8,2021,"2678-9325-8641-6709",67011
572,572,"Wells Fargo","VISA",7,2002,10,2019,"2678-1252-1891-7639",658142
573,573,"Wells Fargo","VISA",11,2001,2,2018,"4329-9313-5848-6737",416621
574,574,"Bank of America","MASTER",8,2000,4,2022,"4329-7751-3502-8860",951097
575,575,"JPMorgan Chase","MASTER",6,2001,1,2018,"3768-8134-6695-6221",955818
576,576,"JPMorgan Chase","VISA",4,2001,9,2021,"5873-1191-5272-1934",421170
577,577,"JPMorgan Chase","VISA",2,2001,9,2019,"4725-1031-5990-5384",625169
578,578,"Wells Fargo","AMEX",11,2002,4,2020,"5119-4881-8445-6957",789141
579,579,"JPMorgan Chase","VISA",3,2002,4,2021,"3768-9824-8081-3199",120566
580,580,"Citibank","VISA",2,2003,3,2019,"4725-2702-2524-9610",853708
581,581,"Citibank","MASTER",10,2000,9,2020,"4725-5345-9523-4835",499355
582,582,"Goldman Sachs","VISA",2,2003,2,2019,"5214-3522-5666-9527",723289
583,583,"Goldman Sachs","VISA",7,2004,4,2021,"5214-1179-8827-8873",506526
584,584,"Bank of America","VISA",5,2002,9,2019,"5873-8985-5724-6980",976283
585,585,"Citibank","VISA",1,2003,4,2018,"5214-8104-4314-8225",354752
586,586,"Citibank","MASTER",1,2002,2,2022,"2678-5451-4186-9208",24328
587,587,"Wells Fargo","VISA",1,2002,6,2021,"5119-3205-4083-3741",366759
588,588,"JPMorgan Chase","AMEX",3,2003,5,2020,"4823-5947-3120-3143",291029
589,589,"Citibank","VISA",8,2001,2,2021,"4725-9047-8232-6787",623788
590,590,"Bank of America","VISA",11,2002,7,2019,"4329-3995-6079-7446",467972
591,591,"Citibank","AMEX",10,2001,8,2018,"4823-6818-5489-1087",407321
592,592,"Citibank","VISA",3,2001,8,2019,"4823-4982-4209-7813",178841
593,593,"Wells Fargo","AMEX",7,2004,10,2022,"4823-5488-1758-4598",518071
594,594,"Citibank","MASTER",4,2003,6,2020,"3768-9383-8112-7404",800954
595,595,"Citibank","VISA",10,2000,5,2019,"4725-2103-5882-5663",172110
596,596,"Citibank","VISA",3,2003,8,2018,"4823-4140-8038-6289",778807
597,597,"Citibank","VISA",4,2002,4,2018,"4329-2540-8792-6748",740619
598,598,"Citibank","VISA",11,2003,4,2022,"5873-7897-9653-2012",943865
599,599,"US Bancorp","VISA",2,2000,9,2020,"5119-6560-1004-3944",804932
600,600,"JPMorgan Chase","VISA",8,2002,6,2018,"5873-1614-6951-5550",636588
601,601,"Wells Fargo","VISA",6,2001,1,2021,"2678-2840-2263-5448",31851
602,602,"Bank of America","VISA",2,2003,5,2019,"4329-5178-1253-5523",247816
603,603,"Bank of America","VISA",2,2003,7,2019,"5214-6252-7333-8775",517240
604,604,"Citibank","VISA",9,2001,2,2020,"3768-9217-4244-2667",120954
605,605,"Citibank","VISA",10,2002,5,2018,"4823-2386-6967-6856",589454
606,606,"Bank of America","VISA",1,2004,11,2021,"2678-9133-2287-3708",631473
607,607,"Citibank","VISA",4,2002,7,2018,"5119-7440-5811-8330",517483
608,608,"Bank of America","VISA",3,2001,4,2018,"5214-3063-1600-2895",535537
609,609,"JPMorgan Chase","VISA",4,2003,8,2018,"5873-3756-5988-5999",395420
610,610,"Morgan Stanley","VISA",4,2002,4,2022,"4725-2476-5469-7020",900431
611,611,"Citibank","MASTER",6,2002,2,2022,"2678-8037-1066-5680",718887
612,612,"US Bancorp","VISA",8,2004,7,2022,"5873-7484-5817-5569",488074
613,613,"Bank of America","AMEX",9,2002,10,2022,"5214-7387-1913-6158",169167
614,614,"Citibank","VISA",11,2000,6,2022,"4725-3824-7578-2134",270343
